STTSTTSTT,Tên sản phẩmTên sản phẩmTên sản phẩm,Chỉ tiêu kỹ thuậtChỉ tiêu kỹ thuậtChỉ tiêu kỹ thuật,Mức yêu cầuMức yêu cầuMức yêu cầu,Phương pháp thửPhương pháp thửPhương pháp thử,"Phương pháp lấy mẫu, quy cách mẫuPhương pháp lấy mẫu, quy cách mẫuPhương pháp lấy mẫu, quy cách mẫu","Mã hàng hóa xuất khẩu, nhập khẩu (HS)Mã hàng hóa xuất khẩu, nhập khẩu (HS)Mã hàng hóa xuất khẩu, nhập khẩu (HS)"
2.4.10.2.4.10.2.4.10.,Chuông báo cháyChuông báo cháyChuông báo cháy,13. Tính toàn vẹn của tín hiệu cảnh báo (***)13. Tính toàn vẹn của tín hiệu cảnh báo (***)13. Tính toàn vẹn của tín hiệu cảnh báo (***),4.2.24.2.24.2.2TCVN 7568-25:2023TCVN 7568-25:2023TCVN 7568-25:2023,8.2.38.2.38.2.3TCVN 7568-25:2023TCVN 7568-25:2023TCVN 7568-25:2023,"Mẫu được lấy ngẫu nhiên tại lô phương tiện, số lượng mẫu được lấy phụ thuộc vào số lượng phương tiện trong lô (n), cụ thể như sau:Mẫu được lấy ngẫu nhiên tại lô phương tiện, số lượng mẫu được lấy phụ thuộc vào số lượng phương tiện trong lô (n), cụ thể như sau:Mẫu được lấy ngẫu nhiên tại lô phương tiện, số lượng mẫu được lấy phụ thuộc vào số lượng phương tiện trong lô (n), cụ thể như sau:- Thử nghiệm lô lần đầu:- Thử nghiệm lô lần đầu:- Thử nghiệm lô lần đầu:+ Nếu n ≤ 1.000 thì lấy 10 mẫu;+ Nếu n ≤ 1.000 thì lấy 10 mẫu;+ Nếu n ≤ 1.000 thì lấy 10 mẫu;+ Nếu 1.000 < n ≤ 5.000 thì lấy 20 mẫu;+ Nếu 1.000 < n ≤ 5.000 thì lấy 20 mẫu;+ Nếu 1.000 < n ≤ 5.000 thì lấy 20 mẫu;+ Nếu 5.000 < n ≤ 10.000 thì lấy 30 mẫu;+ Nếu 5.000 < n ≤ 10.000 thì lấy 30 mẫu;+ Nếu 5.000 < n ≤ 10.000 thì lấy 30 mẫu;+ Nếu n > 10.000 thì lấy 40 mẫu.+ Nếu n > 10.000 thì lấy 40 mẫu.+ Nếu n > 10.000 thì lấy 40 mẫu.- Thử nghiệm lô lần kế tiếp:- Thử nghiệm lô lần kế tiếp:- Thử nghiệm lô lần kế tiếp:+ Nếu n ≤ 1.000 thì lấy 09 mẫu;+ Nếu n ≤ 1.000 thì lấy 09 mẫu;+ Nếu n ≤ 1.000 thì lấy 09 mẫu;+ Nếu 1.000 < n ≤ 5.000 thì lấy 18 mẫu;+ Nếu 1.000 < n ≤ 5.000 thì lấy 18 mẫu;+ Nếu 1.000 < n ≤ 5.000 thì lấy 18 mẫu;+ Nếu 5.000 < n ≤ 10.000 thì lấy 27 mẫu;+ Nếu 5.000 < n ≤ 10.000 thì lấy 27 mẫu;+ Nếu 5.000 < n ≤ 10.000 thì lấy 27 mẫu;+ Nếu n > 10.000 thì lấy 36 mẫu.+ Nếu n > 10.000 thì lấy 36 mẫu.+ Nếu n > 10.000 thì lấy 36 mẫu.",8531.80.108531.80.108531.80.10
2.4.10.2.4.10.2.4.10.,Chuông báo cháyChuông báo cháyChuông báo cháy,14. Định danh của các thiết bị sử dụng đường truyền vô tuyến (***)14. Định danh của các thiết bị sử dụng đường truyền vô tuyến (***)14. Định danh của các thiết bị sử dụng đường truyền vô tuyến (***),4.2.34.2.34.2.3TCVN 7568-25:2023TCVN 7568-25:2023TCVN 7568-25:2023,8.2.48.2.48.2.4TCVN 7568-25:2023TCVN 7568-25:2023TCVN 7568-25:2023,"Mẫu được lấy ngẫu nhiên tại lô phương tiện, số lượng mẫu được lấy phụ thuộc vào số lượng phương tiện trong lô (n), cụ thể như sau:Mẫu được lấy ngẫu nhiên tại lô phương tiện, số lượng mẫu được lấy phụ thuộc vào số lượng phương tiện trong lô (n), cụ thể như sau:Mẫu được lấy ngẫu nhiên tại lô phương tiện, số lượng mẫu được lấy phụ thuộc vào số lượng phương tiện trong lô (n), cụ thể như sau:- Thử nghiệm lô lần đầu:- Thử nghiệm lô lần đầu:- Thử nghiệm lô lần đầu:+ Nếu n ≤ 1.000 thì lấy 10 mẫu;+ Nếu n ≤ 1.000 thì lấy 10 mẫu;+ Nếu n ≤ 1.000 thì lấy 10 mẫu;+ Nếu 1.000 < n ≤ 5.000 thì lấy 20 mẫu;+ Nếu 1.000 < n ≤ 5.000 thì lấy 20 mẫu;+ Nếu 1.000 < n ≤ 5.000 thì lấy 20 mẫu;+ Nếu 5.000 < n ≤ 10.000 thì lấy 30 mẫu;+ Nếu 5.000 < n ≤ 10.000 thì lấy 30 mẫu;+ Nếu 5.000 < n ≤ 10.000 thì lấy 30 mẫu;+ Nếu n > 10.000 thì lấy 40 mẫu.+ Nếu n > 10.000 thì lấy 40 mẫu.+ Nếu n > 10.000 thì lấy 40 mẫu.- Thử nghiệm lô lần kế tiếp:- Thử nghiệm lô lần kế tiếp:- Thử nghiệm lô lần kế tiếp:+ Nếu n ≤ 1.000 thì lấy 09 mẫu;+ Nếu n ≤ 1.000 thì lấy 09 mẫu;+ Nếu n ≤ 1.000 thì lấy 09 mẫu;+ Nếu 1.000 < n ≤ 5.000 thì lấy 18 mẫu;+ Nếu 1.000 < n ≤ 5.000 thì lấy 18 mẫu;+ Nếu 1.000 < n ≤ 5.000 thì lấy 18 mẫu;+ Nếu 5.000 < n ≤ 10.000 thì lấy 27 mẫu;+ Nếu 5.000 < n ≤ 10.000 thì lấy 27 mẫu;+ Nếu 5.000 < n ≤ 10.000 thì lấy 27 mẫu;+ Nếu n > 10.000 thì lấy 36 mẫu.+ Nếu n > 10.000 thì lấy 36 mẫu.+ Nếu n > 10.000 thì lấy 36 mẫu.",8531.80.108531.80.108531.80.10
2.4.10.2.4.10.2.4.10.,Chuông báo cháyChuông báo cháyChuông báo cháy,15. Ăng ten (***)15. Ăng ten (***)15. Ăng ten (***),4.2.74.2.74.2.7TCVN 7568-25:2023TCVN 7568-25:2023TCVN 7568-25:2023,8.2.98.2.98.2.9TCVN 7568-25:2023TCVN 7568-25:2023TCVN 7568-25:2023,"Mẫu được lấy ngẫu nhiên tại lô phương tiện, số lượng mẫu được lấy phụ thuộc vào số lượng phương tiện trong lô (n), cụ thể như sau:Mẫu được lấy ngẫu nhiên tại lô phương tiện, số lượng mẫu được lấy phụ thuộc vào số lượng phương tiện trong lô (n), cụ thể như sau:Mẫu được lấy ngẫu nhiên tại lô phương tiện, số lượng mẫu được lấy phụ thuộc vào số lượng phương tiện trong lô (n), cụ thể như sau:- Thử nghiệm lô lần đầu:- Thử nghiệm lô lần đầu:- Thử nghiệm lô lần đầu:+ Nếu n ≤ 1.000 thì lấy 10 mẫu;+ Nếu n ≤ 1.000 thì lấy 10 mẫu;+ Nếu n ≤ 1.000 thì lấy 10 mẫu;+ Nếu 1.000 < n ≤ 5.000 thì lấy 20 mẫu;+ Nếu 1.000 < n ≤ 5.000 thì lấy 20 mẫu;+ Nếu 1.000 < n ≤ 5.000 thì lấy 20 mẫu;+ Nếu 5.000 < n ≤ 10.000 thì lấy 30 mẫu;+ Nếu 5.000 < n ≤ 10.000 thì lấy 30 mẫu;+ Nếu 5.000 < n ≤ 10.000 thì lấy 30 mẫu;+ Nếu n > 10.000 thì lấy 40 mẫu.+ Nếu n > 10.000 thì lấy 40 mẫu.+ Nếu n > 10.000 thì lấy 40 mẫu.- Thử nghiệm lô lần kế tiếp:- Thử nghiệm lô lần kế tiếp:- Thử nghiệm lô lần kế tiếp:+ Nếu n ≤ 1.000 thì lấy 09 mẫu;+ Nếu n ≤ 1.000 thì lấy 09 mẫu;+ Nếu n ≤ 1.000 thì lấy 09 mẫu;+ Nếu 1.000 < n ≤ 5.000 thì lấy 18 mẫu;+ Nếu 1.000 < n ≤ 5.000 thì lấy 18 mẫu;+ Nếu 1.000 < n ≤ 5.000 thì lấy 18 mẫu;+ Nếu 5.000 < n ≤ 10.000 thì lấy 27 mẫu;+ Nếu 5.000 < n ≤ 10.000 thì lấy 27 mẫu;+ Nếu 5.000 < n ≤ 10.000 thì lấy 27 mẫu;+ Nếu n > 10.000 thì lấy 36 mẫu.+ Nếu n > 10.000 thì lấy 36 mẫu.+ Nếu n > 10.000 thì lấy 36 mẫu.",8531.80.108531.80.108531.80.10
2.4.10.2.4.10.2.4.10.,Chuông báo cháyChuông báo cháyChuông báo cháy,16. Tuổi thọ nguồn độc lập (***)16. Tuổi thọ nguồn độc lập (***)16. Tuổi thọ nguồn độc lập (***),5.3.25.3.25.3.2TCVN 7568-25:2023TCVN 7568-25:2023TCVN 7568-25:2023,8.3.38.3.38.3.3TCVN 7568-25:2023TCVN 7568-25:2023TCVN 7568-25:2023,"Mẫu được lấy ngẫu nhiên tại lô phương tiện, số lượng mẫu được lấy phụ thuộc vào số lượng phương tiện trong lô (n), cụ thể như sau:Mẫu được lấy ngẫu nhiên tại lô phương tiện, số lượng mẫu được lấy phụ thuộc vào số lượng phương tiện trong lô (n), cụ thể như sau:Mẫu được lấy ngẫu nhiên tại lô phương tiện, số lượng mẫu được lấy phụ thuộc vào số lượng phương tiện trong lô (n), cụ thể như sau:- Thử nghiệm lô lần đầu:- Thử nghiệm lô lần đầu:- Thử nghiệm lô lần đầu:+ Nếu n ≤ 1.000 thì lấy 10 mẫu;+ Nếu n ≤ 1.000 thì lấy 10 mẫu;+ Nếu n ≤ 1.000 thì lấy 10 mẫu;+ Nếu 1.000 < n ≤ 5.000 thì lấy 20 mẫu;+ Nếu 1.000 < n ≤ 5.000 thì lấy 20 mẫu;+ Nếu 1.000 < n ≤ 5.000 thì lấy 20 mẫu;+ Nếu 5.000 < n ≤ 10.000 thì lấy 30 mẫu;+ Nếu 5.000 < n ≤ 10.000 thì lấy 30 mẫu;+ Nếu 5.000 < n ≤ 10.000 thì lấy 30 mẫu;+ Nếu n > 10.000 thì lấy 40 mẫu.+ Nếu n > 10.000 thì lấy 40 mẫu.+ Nếu n > 10.000 thì lấy 40 mẫu.- Thử nghiệm lô lần kế tiếp:- Thử nghiệm lô lần kế tiếp:- Thử nghiệm lô lần kế tiếp:+ Nếu n ≤ 1.000 thì lấy 09 mẫu;+ Nếu n ≤ 1.000 thì lấy 09 mẫu;+ Nếu n ≤ 1.000 thì lấy 09 mẫu;+ Nếu 1.000 < n ≤ 5.000 thì lấy 18 mẫu;+ Nếu 1.000 < n ≤ 5.000 thì lấy 18 mẫu;+ Nếu 1.000 < n ≤ 5.000 thì lấy 18 mẫu;+ Nếu 5.000 < n ≤ 10.000 thì lấy 27 mẫu;+ Nếu 5.000 < n ≤ 10.000 thì lấy 27 mẫu;+ Nếu 5.000 < n ≤ 10.000 thì lấy 27 mẫu;+ Nếu n > 10.000 thì lấy 36 mẫu.+ Nếu n > 10.000 thì lấy 36 mẫu.+ Nếu n > 10.000 thì lấy 36 mẫu.",8531.80.108531.80.108531.80.10
2.4.10.2.4.10.2.4.10.,Chuông báo cháyChuông báo cháyChuông báo cháy,17. Xuyên nhiễu giữa các hệ thống của cùng một nhà sản xuất (***)17. Xuyên nhiễu giữa các hệ thống của cùng một nhà sản xuất (***)17. Xuyên nhiễu giữa các hệ thống của cùng một nhà sản xuất (***),4.2.5.24.2.5.24.2.5.2TCVN 7568-25:2023TCVN 7568-25:2023TCVN 7568-25:2023,8.2.68.2.68.2.6TCVN 7568-25:2023TCVN 7568-25:2023TCVN 7568-25:2023,"Mẫu được lấy ngẫu nhiên tại lô phương tiện, số lượng mẫu được lấy phụ thuộc vào số lượng phương tiện trong lô (n), cụ thể như sau:Mẫu được lấy ngẫu nhiên tại lô phương tiện, số lượng mẫu được lấy phụ thuộc vào số lượng phương tiện trong lô (n), cụ thể như sau:Mẫu được lấy ngẫu nhiên tại lô phương tiện, số lượng mẫu được lấy phụ thuộc vào số lượng phương tiện trong lô (n), cụ thể như sau:- Thử nghiệm lô lần đầu:- Thử nghiệm lô lần đầu:- Thử nghiệm lô lần đầu:+ Nếu n ≤ 1.000 thì lấy 10 mẫu;+ Nếu n ≤ 1.000 thì lấy 10 mẫu;+ Nếu n ≤ 1.000 thì lấy 10 mẫu;+ Nếu 1.000 < n ≤ 5.000 thì lấy 20 mẫu;+ Nếu 1.000 < n ≤ 5.000 thì lấy 20 mẫu;+ Nếu 1.000 < n ≤ 5.000 thì lấy 20 mẫu;+ Nếu 5.000 < n ≤ 10.000 thì lấy 30 mẫu;+ Nếu 5.000 < n ≤ 10.000 thì lấy 30 mẫu;+ Nếu 5.000 < n ≤ 10.000 thì lấy 30 mẫu;+ Nếu n > 10.000 thì lấy 40 mẫu.+ Nếu n > 10.000 thì lấy 40 mẫu.+ Nếu n > 10.000 thì lấy 40 mẫu.- Thử nghiệm lô lần kế tiếp:- Thử nghiệm lô lần kế tiếp:- Thử nghiệm lô lần kế tiếp:+ Nếu n ≤ 1.000 thì lấy 09 mẫu;+ Nếu n ≤ 1.000 thì lấy 09 mẫu;+ Nếu n ≤ 1.000 thì lấy 09 mẫu;+ Nếu 1.000 < n ≤ 5.000 thì lấy 18 mẫu;+ Nếu 1.000 < n ≤ 5.000 thì lấy 18 mẫu;+ Nếu 1.000 < n ≤ 5.000 thì lấy 18 mẫu;+ Nếu 5.000 < n ≤ 10.000 thì lấy 27 mẫu;+ Nếu 5.000 < n ≤ 10.000 thì lấy 27 mẫu;+ Nếu 5.000 < n ≤ 10.000 thì lấy 27 mẫu;+ Nếu n > 10.000 thì lấy 36 mẫu.+ Nếu n > 10.000 thì lấy 36 mẫu.+ Nếu n > 10.000 thì lấy 36 mẫu.",8531.80.108531.80.108531.80.10
2.4.11.2.4.11.2.4.11.,Nút ấn báo cháyNút ấn báo cháyNút ấn báo cháy,1. Đặc tính vận hành1. Đặc tính vận hành1. Đặc tính vận hành,5.2.3 TCVN 7568-11:20155.2.3 TCVN 7568-11:20155.2.3 TCVN 7568-11:2015,5.2.2 TCVN 7568-11:20155.2.2 TCVN 7568-11:20155.2.2 TCVN 7568-11:2015,"Mẫu được lấy ngẫu nhiên tại lô phương tiện, số lượng mẫu được lấy phụ thuộc vào số lượng phương tiện trong lô (n), cụ thể như sau:Mẫu được lấy ngẫu nhiên tại lô phương tiện, số lượng mẫu được lấy phụ thuộc vào số lượng phương tiện trong lô (n), cụ thể như sau:Mẫu được lấy ngẫu nhiên tại lô phương tiện, số lượng mẫu được lấy phụ thuộc vào số lượng phương tiện trong lô (n), cụ thể như sau:- Thử nghiệm lô lần đầu:- Thử nghiệm lô lần đầu:- Thử nghiệm lô lần đầu:+ Nếu n ≤ 1.000 thì lấy 08 mẫu;+ Nếu n ≤ 1.000 thì lấy 08 mẫu;+ Nếu n ≤ 1.000 thì lấy 08 mẫu;+ Nếu 1.000 < n ≤ 5.000 thì lấy 16 mẫu;+ Nếu 1.000 < n ≤ 5.000 thì lấy 16 mẫu;+ Nếu 1.000 < n ≤ 5.000 thì lấy 16 mẫu;+ Nếu 5.000 < n ≤ 10.000 thì lấy 24 mẫu;+ Nếu 5.000 < n ≤ 10.000 thì lấy 24 mẫu;+ Nếu 5.000 < n ≤ 10.000 thì lấy 24 mẫu;+ Nếu n > 10.000 thì lấy 32 mẫu.+ Nếu n > 10.000 thì lấy 32 mẫu.+ Nếu n > 10.000 thì lấy 32 mẫu.- Thử nghiệm lô lần kế tiếp:- Thử nghiệm lô lần kế tiếp:- Thử nghiệm lô lần kế tiếp:+ Nếu n ≤ 1.000 thì lấy 06 mẫu;+ Nếu n ≤ 1.000 thì lấy 06 mẫu;+ Nếu n ≤ 1.000 thì lấy 06 mẫu;+ Nếu 1.000 < n ≤ 5.000 thì lấy 12 mẫu;+ Nếu 1.000 < n ≤ 5.000 thì lấy 12 mẫu;+ Nếu 1.000 < n ≤ 5.000 thì lấy 12 mẫu;+ Nếu 5.000 < n ≤ 10.000 thì lấy 18 mẫu;+ Nếu 5.000 < n ≤ 10.000 thì lấy 18 mẫu;+ Nếu 5.000 < n ≤ 10.000 thì lấy 18 mẫu;+ Nếu n > 10.000 thì lấy 24 mẫu.+ Nếu n > 10.000 thì lấy 24 mẫu.+ Nếu n > 10.000 thì lấy 24 mẫu.",8536.50.998536.50.998536.50.99
2.4.11.2.4.11.2.4.11.,Nút ấn báo cháyNút ấn báo cháyNút ấn báo cháy,2. Vận hành2. Vận hành2. Vận hành,5.3.3 TCVN 7568-11:20155.3.3 TCVN 7568-11:20155.3.3 TCVN 7568-11:2015,5.3.2 TCVN 7568-11:20155.3.2 TCVN 7568-11:20155.3.2 TCVN 7568-11:2015,"Mẫu được lấy ngẫu nhiên tại lô phương tiện, số lượng mẫu được lấy phụ thuộc vào số lượng phương tiện trong lô (n), cụ thể như sau:Mẫu được lấy ngẫu nhiên tại lô phương tiện, số lượng mẫu được lấy phụ thuộc vào số lượng phương tiện trong lô (n), cụ thể như sau:Mẫu được lấy ngẫu nhiên tại lô phương tiện, số lượng mẫu được lấy phụ thuộc vào số lượng phương tiện trong lô (n), cụ thể như sau:- Thử nghiệm lô lần đầu:- Thử nghiệm lô lần đầu:- Thử nghiệm lô lần đầu:+ Nếu n ≤ 1.000 thì lấy 08 mẫu;+ Nếu n ≤ 1.000 thì lấy 08 mẫu;+ Nếu n ≤ 1.000 thì lấy 08 mẫu;+ Nếu 1.000 < n ≤ 5.000 thì lấy 16 mẫu;+ Nếu 1.000 < n ≤ 5.000 thì lấy 16 mẫu;+ Nếu 1.000 < n ≤ 5.000 thì lấy 16 mẫu;+ Nếu 5.000 < n ≤ 10.000 thì lấy 24 mẫu;+ Nếu 5.000 < n ≤ 10.000 thì lấy 24 mẫu;+ Nếu 5.000 < n ≤ 10.000 thì lấy 24 mẫu;+ Nếu n > 10.000 thì lấy 32 mẫu.+ Nếu n > 10.000 thì lấy 32 mẫu.+ Nếu n > 10.000 thì lấy 32 mẫu.- Thử nghiệm lô lần kế tiếp:- Thử nghiệm lô lần kế tiếp:- Thử nghiệm lô lần kế tiếp:+ Nếu n ≤ 1.000 thì lấy 06 mẫu;+ Nếu n ≤ 1.000 thì lấy 06 mẫu;+ Nếu n ≤ 1.000 thì lấy 06 mẫu;+ Nếu 1.000 < n ≤ 5.000 thì lấy 12 mẫu;+ Nếu 1.000 < n ≤ 5.000 thì lấy 12 mẫu;+ Nếu 1.000 < n ≤ 5.000 thì lấy 12 mẫu;+ Nếu 5.000 < n ≤ 10.000 thì lấy 18 mẫu;+ Nếu 5.000 < n ≤ 10.000 thì lấy 18 mẫu;+ Nếu 5.000 < n ≤ 10.000 thì lấy 18 mẫu;+ Nếu n > 10.000 thì lấy 24 mẫu.+ Nếu n > 10.000 thì lấy 24 mẫu.+ Nếu n > 10.000 thì lấy 24 mẫu.",8536.50.998536.50.998536.50.99
2.4.11.2.4.11.2.4.11.,Nút ấn báo cháyNút ấn báo cháyNút ấn báo cháy,3. Phương tiện thử (vận hành)3. Phương tiện thử (vận hành)3. Phương tiện thử (vận hành),5.4.3 TCVN 7568-11:20155.4.3 TCVN 7568-11:20155.4.3 TCVN 7568-11:2015,5.4.2 TCVN 7568-11:20155.4.2 TCVN 7568-11:20155.4.2 TCVN 7568-11:2015,"Mẫu được lấy ngẫu nhiên tại lô phương tiện, số lượng mẫu được lấy phụ thuộc vào số lượng phương tiện trong lô (n), cụ thể như sau:Mẫu được lấy ngẫu nhiên tại lô phương tiện, số lượng mẫu được lấy phụ thuộc vào số lượng phương tiện trong lô (n), cụ thể như sau:Mẫu được lấy ngẫu nhiên tại lô phương tiện, số lượng mẫu được lấy phụ thuộc vào số lượng phương tiện trong lô (n), cụ thể như sau:- Thử nghiệm lô lần đầu:- Thử nghiệm lô lần đầu:- Thử nghiệm lô lần đầu:+ Nếu n ≤ 1.000 thì lấy 08 mẫu;+ Nếu n ≤ 1.000 thì lấy 08 mẫu;+ Nếu n ≤ 1.000 thì lấy 08 mẫu;+ Nếu 1.000 < n ≤ 5.000 thì lấy 16 mẫu;+ Nếu 1.000 < n ≤ 5.000 thì lấy 16 mẫu;+ Nếu 1.000 < n ≤ 5.000 thì lấy 16 mẫu;+ Nếu 5.000 < n ≤ 10.000 thì lấy 24 mẫu;+ Nếu 5.000 < n ≤ 10.000 thì lấy 24 mẫu;+ Nếu 5.000 < n ≤ 10.000 thì lấy 24 mẫu;+ Nếu n > 10.000 thì lấy 32 mẫu.+ Nếu n > 10.000 thì lấy 32 mẫu.+ Nếu n > 10.000 thì lấy 32 mẫu.- Thử nghiệm lô lần kế tiếp:- Thử nghiệm lô lần kế tiếp:- Thử nghiệm lô lần kế tiếp:+ Nếu n ≤ 1.000 thì lấy 06 mẫu;+ Nếu n ≤ 1.000 thì lấy 06 mẫu;+ Nếu n ≤ 1.000 thì lấy 06 mẫu;+ Nếu 1.000 < n ≤ 5.000 thì lấy 12 mẫu;+ Nếu 1.000 < n ≤ 5.000 thì lấy 12 mẫu;+ Nếu 1.000 < n ≤ 5.000 thì lấy 12 mẫu;+ Nếu 5.000 < n ≤ 10.000 thì lấy 18 mẫu;+ Nếu 5.000 < n ≤ 10.000 thì lấy 18 mẫu;+ Nếu 5.000 < n ≤ 10.000 thì lấy 18 mẫu;+ Nếu n > 10.000 thì lấy 24 mẫu.+ Nếu n > 10.000 thì lấy 24 mẫu.+ Nếu n > 10.000 thì lấy 24 mẫu.",8536.50.998536.50.998536.50.99
2.4.11.2.4.11.2.4.11.,Nút ấn báo cháyNút ấn báo cháyNút ấn báo cháy,4. Độ tin cậy (khả năng chịu đựng)4. Độ tin cậy (khả năng chịu đựng)4. Độ tin cậy (khả năng chịu đựng),5.5.3 TCVN 7568-11:20155.5.3 TCVN 7568-11:20155.5.3 TCVN 7568-11:2015,5.5.2 TCVN 7568-11:20155.5.2 TCVN 7568-11:20155.5.2 TCVN 7568-11:2015,"Mẫu được lấy ngẫu nhiên tại lô phương tiện, số lượng mẫu được lấy phụ thuộc vào số lượng phương tiện trong lô (n), cụ thể như sau:Mẫu được lấy ngẫu nhiên tại lô phương tiện, số lượng mẫu được lấy phụ thuộc vào số lượng phương tiện trong lô (n), cụ thể như sau:Mẫu được lấy ngẫu nhiên tại lô phương tiện, số lượng mẫu được lấy phụ thuộc vào số lượng phương tiện trong lô (n), cụ thể như sau:- Thử nghiệm lô lần đầu:- Thử nghiệm lô lần đầu:- Thử nghiệm lô lần đầu:+ Nếu n ≤ 1.000 thì lấy 08 mẫu;+ Nếu n ≤ 1.000 thì lấy 08 mẫu;+ Nếu n ≤ 1.000 thì lấy 08 mẫu;+ Nếu 1.000 < n ≤ 5.000 thì lấy 16 mẫu;+ Nếu 1.000 < n ≤ 5.000 thì lấy 16 mẫu;+ Nếu 1.000 < n ≤ 5.000 thì lấy 16 mẫu;+ Nếu 5.000 < n ≤ 10.000 thì lấy 24 mẫu;+ Nếu 5.000 < n ≤ 10.000 thì lấy 24 mẫu;+ Nếu 5.000 < n ≤ 10.000 thì lấy 24 mẫu;+ Nếu n > 10.000 thì lấy 32 mẫu.+ Nếu n > 10.000 thì lấy 32 mẫu.+ Nếu n > 10.000 thì lấy 32 mẫu.- Thử nghiệm lô lần kế tiếp:- Thử nghiệm lô lần kế tiếp:- Thử nghiệm lô lần kế tiếp:+ Nếu n ≤ 1.000 thì lấy 06 mẫu;+ Nếu n ≤ 1.000 thì lấy 06 mẫu;+ Nếu n ≤ 1.000 thì lấy 06 mẫu;+ Nếu 1.000 < n ≤ 5.000 thì lấy 12 mẫu;+ Nếu 1.000 < n ≤ 5.000 thì lấy 12 mẫu;+ Nếu 1.000 < n ≤ 5.000 thì lấy 12 mẫu;+ Nếu 5.000 < n ≤ 10.000 thì lấy 18 mẫu;+ Nếu 5.000 < n ≤ 10.000 thì lấy 18 mẫu;+ Nếu 5.000 < n ≤ 10.000 thì lấy 18 mẫu;+ Nếu n > 10.000 thì lấy 24 mẫu.+ Nếu n > 10.000 thì lấy 24 mẫu.+ Nếu n > 10.000 thì lấy 24 mẫu.",8536.50.998536.50.998536.50.99
2.4.11.2.4.11.2.4.11.,Nút ấn báo cháyNút ấn báo cháyNút ấn báo cháy,5. Biến đổi của các thông số cung cấp5. Biến đổi của các thông số cung cấp5. Biến đổi của các thông số cung cấp,5.6.3 TCVN 7568-11:20155.6.3 TCVN 7568-11:20155.6.3 TCVN 7568-11:2015,5.6.2 TCVN 7568-11:20155.6.2 TCVN 7568-11:20155.6.2 TCVN 7568-11:2015,"Mẫu được lấy ngẫu nhiên tại lô phương tiện, số lượng mẫu được lấy phụ thuộc vào số lượng phương tiện trong lô (n), cụ thể như sau:Mẫu được lấy ngẫu nhiên tại lô phương tiện, số lượng mẫu được lấy phụ thuộc vào số lượng phương tiện trong lô (n), cụ thể như sau:Mẫu được lấy ngẫu nhiên tại lô phương tiện, số lượng mẫu được lấy phụ thuộc vào số lượng phương tiện trong lô (n), cụ thể như sau:- Thử nghiệm lô lần đầu:- Thử nghiệm lô lần đầu:- Thử nghiệm lô lần đầu:+ Nếu n ≤ 1.000 thì lấy 08 mẫu;+ Nếu n ≤ 1.000 thì lấy 08 mẫu;+ Nếu n ≤ 1.000 thì lấy 08 mẫu;+ Nếu 1.000 < n ≤ 5.000 thì lấy 16 mẫu;+ Nếu 1.000 < n ≤ 5.000 thì lấy 16 mẫu;+ Nếu 1.000 < n ≤ 5.000 thì lấy 16 mẫu;+ Nếu 5.000 < n ≤ 10.000 thì lấy 24 mẫu;+ Nếu 5.000 < n ≤ 10.000 thì lấy 24 mẫu;+ Nếu 5.000 < n ≤ 10.000 thì lấy 24 mẫu;+ Nếu n > 10.000 thì lấy 32 mẫu.+ Nếu n > 10.000 thì lấy 32 mẫu.+ Nếu n > 10.000 thì lấy 32 mẫu.- Thử nghiệm lô lần kế tiếp:- Thử nghiệm lô lần kế tiếp:- Thử nghiệm lô lần kế tiếp:+ Nếu n ≤ 1.000 thì lấy 06 mẫu;+ Nếu n ≤ 1.000 thì lấy 06 mẫu;+ Nếu n ≤ 1.000 thì lấy 06 mẫu;+ Nếu 1.000 < n ≤ 5.000 thì lấy 12 mẫu;+ Nếu 1.000 < n ≤ 5.000 thì lấy 12 mẫu;+ Nếu 1.000 < n ≤ 5.000 thì lấy 12 mẫu;+ Nếu 5.000 < n ≤ 10.000 thì lấy 18 mẫu;+ Nếu 5.000 < n ≤ 10.000 thì lấy 18 mẫu;+ Nếu 5.000 < n ≤ 10.000 thì lấy 18 mẫu;+ Nếu n > 10.000 thì lấy 24 mẫu.+ Nếu n > 10.000 thì lấy 24 mẫu.+ Nếu n > 10.000 thì lấy 24 mẫu.",8536.50.998536.50.998536.50.99
